match_id,date,team,player
1000887,2017-01-13,Australia,DA Warner
1000887,2017-01-13,Australia,TM Head
1000887,2017-01-13,Australia,SPD Smith
1000887,2017-01-13,Australia,CA Lynn
1000887,2017-01-13,Australia,MR Marsh
1000887,2017-01-13,Australia,GJ Maxwell
1000887,2017-01-13,Australia,MS Wade
1000887,2017-01-13,Australia,JP Faulkner
1000887,2017-01-13,Australia,PJ Cummins
1000887,2017-01-13,Australia,MA Starc
1000887,2017-01-13,Australia,B Stanlake
1000887,2017-01-13,Pakistan,Azhar Ali
1000887,2017-01-13,Pakistan,Sharjeel Khan
1000887,2017-01-13,Pakistan,Mohammad Hafeez
1000887,2017-01-13,Pakistan,Babar Azam
1000887,2017-01-13,Pakistan,Umar Akmal
1000887,2017-01-13,Pakistan,Mohammad Rizwan
1000887,2017-01-13,Pakistan,Imad Wasim
1000887,2017-01-13,Pakistan,Mohammad Nawaz (3)
1000887,2017-01-13,Pakistan,Mohammad Amir
1000887,2017-01-13,Pakistan,Wahab Riaz
1000887,2017-01-13,Pakistan,Hasan Ali
1000889,2017-01-15,Australia,UT Khawaja
1000889,2017-01-15,Australia,DA Warner
1000889,2017-01-15,Australia,SPD Smith
1000889,2017-01-15,Australia,MR Marsh
1000889,2017-01-15,Australia,TM Head
1000889,2017-01-15,Australia,GJ Maxwell
1000889,2017-01-15,Australia,MS Wade
1000889,2017-01-15,Australia,JP Faulkner
1000889,2017-01-15,Australia,MA Starc
1000889,2017-01-15,Australia,PJ Cummins
1000889,2017-01-15,Australia,JR Hazlewood
1000889,2017-01-15,Pakistan,Mohammad Hafeez
1000889,2017-01-15,Pakistan,Sharjeel Khan
1000889,2017-01-15,Pakistan,Babar Azam
1000889,2017-01-15,Pakistan,Asad Shafiq
1000889,2017-01-15,Pakistan,Shoaib Malik
1000889,2017-01-15,Pakistan,Umar Akmal
1000889,2017-01-15,Pakistan,Mohammad Rizwan
1000889,2017-01-15,Pakistan,Imad Wasim
1000889,2017-01-15,Pakistan,Mohammad Amir
1000889,2017-01-15,Pakistan,Hasan Ali
1000889,2017-01-15,Pakistan,Junaid Khan
1000891,2017-01-19,Australia,DA Warner
1000891,2017-01-19,Australia,UT Khawaja
1000891,2017-01-19,Australia,SPD Smith
1000891,2017-01-19,Australia,PSP Handscomb
1000891,2017-01-19,Australia,TM Head
1000891,2017-01-19,Australia,GJ Maxwell
1000891,2017-01-19,Australia,MS Wade
1000891,2017-01-19,Australia,JP Faulkner
1000891,2017-01-19,Australia,PJ Cummins
1000891,2017-01-19,Australia,JR Hazlewood
1000891,2017-01-19,Australia,B Stanlake
1000891,2017-01-19,Pakistan,Mohammad Hafeez
1000891,2017-01-19,Pakistan,Sharjeel Khan
1000891,2017-01-19,Pakistan,Babar Azam
1000891,2017-01-19,Pakistan,Asad Shafiq
1000891,2017-01-19,Pakistan,Shoaib Malik
1000891,2017-01-19,Pakistan,Umar Akmal
1000891,2017-01-19,Pakistan,Imad Wasim
1000891,2017-01-19,Pakistan,Mohammad Rizwan
1000891,2017-01-19,Pakistan,Mohammad Amir
1000891,2017-01-19,Pakistan,Hasan Ali
1000891,2017-01-19,Pakistan,Junaid Khan
1000893,2017-01-22,Australia,UT Khawaja
1000893,2017-01-22,Australia,DA Warner
1000893,2017-01-22,Australia,SPD Smith
1000893,2017-01-22,Australia,TM Head
1000893,2017-01-22,Australia,GJ Maxwell
1000893,2017-01-22,Australia,MS Wade
1000893,2017-01-22,Australia,MA Starc
1000893,2017-01-22,Australia,PSP Handscomb
1000893,2017-01-22,Australia,PJ Cummins
1000893,2017-01-22,Australia,A Zampa
1000893,2017-01-22,Australia,JR Hazlewood
1000893,2017-01-22,Pakistan,Azhar Ali
1000893,2017-01-22,Pakistan,Sharjeel Khan
1000893,2017-01-22,Pakistan,Babar Azam
1000893,2017-01-22,Pakistan,Mohammad Hafeez
1000893,2017-01-22,Pakistan,Shoaib Malik
1000893,2017-01-22,Pakistan,Umar Akmal
1000893,2017-01-22,Pakistan,Mohammad Rizwan
1000893,2017-01-22,Pakistan,Imad Wasim
1000893,2017-01-22,Pakistan,Mohammad Amir
1000893,2017-01-22,Pakistan,Hasan Ali
1000893,2017-01-22,Pakistan,Junaid Khan
1000895,2017-01-26,Australia,DA Warner
1000895,2017-01-26,Australia,TM Head
1000895,2017-01-26,Australia,SPD Smith
1000895,2017-01-26,Australia,GJ Maxwell
1000895,2017-01-26,Australia,MS Wade
1000895,2017-01-26,Australia,PSP Handscomb
1000895,2017-01-26,Australia,JP Faulkner
1000895,2017-01-26,Australia,MA Starc
1000895,2017-01-26,Australia,PJ Cummins
1000895,2017-01-26,Australia,A Zampa
1000895,2017-01-26,Australia,JR Hazlewood
1000895,2017-01-26,Pakistan,Azhar Ali
1000895,2017-01-26,Pakistan,Sharjeel Khan
1000895,2017-01-26,Pakistan,Babar Azam
1000895,2017-01-26,Pakistan,Mohammad Hafeez
1000895,2017-01-26,Pakistan,Shoaib Malik
1000895,2017-01-26,Pakistan,Umar Akmal
1000895,2017-01-26,Pakistan,Mohammad Rizwan
1000895,2017-01-26,Pakistan,Mohammad Amir
1000895,2017-01-26,Pakistan,Wahab Riaz
1000895,2017-01-26,Pakistan,Hasan Ali
1000895,2017-01-26,Pakistan,Junaid Khan
1001371,2016-12-04,Australia,DA Warner
1001371,2016-12-04,Australia,AJ Finch
1001371,2016-12-04,Australia,SPD Smith
1001371,2016-12-04,Australia,GJ Bailey
1001371,2016-12-04,Australia,MR Marsh
1001371,2016-12-04,Australia,TM Head
1001371,2016-12-04,Australia,MS Wade
1001371,2016-12-04,Australia,PJ Cummins
1001371,2016-12-04,Australia,MA Starc
1001371,2016-12-04,Australia,A Zampa
1001371,2016-12-04,Australia,JR Hazlewood
1001371,2016-12-04,New Zealand,MJ Guptill
1001371,2016-12-04,New Zealand,TWM Latham
1001371,2016-12-04,New Zealand,KS Williamson
1001371,2016-12-04,New Zealand,JDS Neesham
1001371,2016-12-04,New Zealand,BJ Watling
1001371,2016-12-04,New Zealand,C Munro
1001371,2016-12-04,New Zealand,MJ Santner
1001371,2016-12-04,New Zealand,C de Grandhomme
1001371,2016-12-04,New Zealand,MJ Henry
1001371,2016-12-04,New Zealand,LH Ferguson
1001371,2016-12-04,New Zealand,TA Boult
1001373,2016-12-06,Australia,DA Warner
1001373,2016-12-06,Australia,AJ Finch
1001373,2016-12-06,Australia,SPD Smith
1001373,2016-12-06,Australia,TM Head
1001373,2016-12-06,Australia,MR Marsh
1001373,2016-12-06,Australia,MS Wade
1001373,2016-12-06,Australia,GJ Bailey
1001373,2016-12-06,Australia,PJ Cummins
1001373,2016-12-06,Australia,MA Starc
1001373,2016-12-06,Australia,JP Faulkner
1001373,2016-12-06,Australia,JR Hazlewood
1001373,2016-12-06,New Zealand,MJ Guptill
1001373,2016-12-06,New Zealand,TWM Latham
1001373,2016-12-06,New Zealand,KS Williamson
1001373,2016-12-06,New Zealand,JDS Neesham
1001373,2016-12-06,New Zealand,C Munro
1001373,2016-12-06,New Zealand,C de Grandhomme
1001373,2016-12-06,New Zealand,MJ Santner
1001373,2016-12-06,New Zealand,BJ Watling
1001373,2016-12-06,New Zealand,TG Southee
1001373,2016-12-06,New Zealand,MJ Henry
1001373,2016-12-06,New Zealand,TA Boult
1001375,2016-12-09,Australia,DA Warner
1001375,2016-12-09,Australia,AJ Finch
1001375,2016-12-09,Australia,SPD Smith
1001375,2016-12-09,Australia,GJ Bailey
1001375,2016-12-09,Australia,MR Marsh
1001375,2016-12-09,Australia,TM Head
1001375,2016-12-09,Australia,MS Wade
1001375,2016-12-09,Australia,JP Faulkner
1001375,2016-12-09,Australia,MA Starc
1001375,2016-12-09,Australia,PJ Cummins
1001375,2016-12-09,Australia,JR Hazlewood
1001375,2016-12-09,New Zealand,MJ Guptill
1001375,2016-12-09,New Zealand,TWM Latham
1001375,2016-12-09,New Zealand,KS Williamson
1001375,2016-12-09,New Zealand,HM Nicholls
1001375,2016-12-09,New Zealand,C Munro
1001375,2016-12-09,New Zealand,BJ Watling
1001375,2016-12-09,New Zealand,C de Grandhomme
1001375,2016-12-09,New Zealand,MJ Santner
1001375,2016-12-09,New Zealand,TG Southee
1001375,2016-12-09,New Zealand,LH Ferguson
1001375,2016-12-09,New Zealand,TA Boult
1004283,2016-09-08,Hong Kong,Nizakat Khan
1004283,2016-09-08,Hong Kong,Aizaz Khan
1004283,2016-09-08,Hong Kong,Babar Hayat
1004283,2016-09-08,Hong Kong,Anshuman Rath
1004283,2016-09-08,Hong Kong,Ehsan Khan
1004283,2016-09-08,Hong Kong,Tanwir Afzal
1004283,2016-09-08,Hong Kong,Shahid Wasif
1004283,2016-09-08,Hong Kong,C Carter
1004283,2016-09-08,Hong Kong,Waqas Khan
1004283,2016-09-08,Hong Kong,Nadeem Ahmed
1004283,2016-09-08,Hong Kong,Tanveer Ahmed
1004283,2016-09-08,Scotland,KJ Coetzer
1004283,2016-09-08,Scotland,CD Wallace
1004283,2016-09-08,Scotland,CS MacLeod
1004283,2016-09-08,Scotland,MH Cross
1004283,2016-09-08,Scotland,RD Berrington
1004283,2016-09-08,Scotland,PL Mommsen
1004283,2016-09-08,Scotland,CD de Lange
1004283,2016-09-08,Scotland,SM Sharif
1004283,2016-09-08,Scotland,MRJ Watt
1004283,2016-09-08,Scotland,AC Evans
1004283,2016-09-08,Scotland,CB Sole
1004285,2016-09-10,Hong Kong,Aizaz Khan
1004285,2016-09-10,Hong Kong,C Carter
1004285,2016-09-10,Hong Kong,Babar Hayat
1004285,2016-09-10,Hong Kong,Nizakat Khan
1004285,2016-09-10,Hong Kong,Anshuman Rath
1004285,2016-09-10,Hong Kong,Ehsan Khan
1004285,2016-09-10,Hong Kong,Shahid Wasif
1004285,2016-09-10,Hong Kong,Waqas Khan
1004285,2016-09-10,Hong Kong,Tanwir Afzal
1004285,2016-09-10,Hong Kong,Nadeem Ahmed
1004285,2016-09-10,Hong Kong,Tanveer Ahmed
1004285,2016-09-10,Scotland,KJ Coetzer
1004285,2016-09-10,Scotland,MH Cross
1004285,2016-09-10,Scotland,CS MacLeod
1004285,2016-09-10,Scotland,MA Leask
1004285,2016-09-10,Scotland,RD Berrington
1004285,2016-09-10,Scotland,CD de Lange
1004285,2016-09-10,Scotland,CD Wallace
1004285,2016-09-10,Scotland,SM Sharif
1004285,2016-09-10,Scotland,MRJ Watt
1004285,2016-09-10,Scotland,AC Evans
1004285,2016-09-10,Scotland,CB Sole
1007649,2016-06-11,India,KL Rahul
1007649,2016-06-11,India,KK Nair
1007649,2016-06-11,India,AT Rayudu
1007649,2016-06-11,India,MK Pandey
1007649,2016-06-11,India,KM Jadhav
1007649,2016-06-11,India,MS Dhoni
1007649,2016-06-11,India,AR Patel
1007649,2016-06-11,India,DS Kulkarni
1007649,2016-06-11,India,JJ Bumrah
1007649,2016-06-11,India,BB Sran
1007649,2016-06-11,India,YS Chahal
1007649,2016-06-11,Zimbabwe,PJ Moor
1007649,2016-06-11,Zimbabwe,CJ Chibhabha
1007649,2016-06-11,Zimbabwe,H Masakadza
1007649,2016-06-11,Zimbabwe,CR Ervine
1007649,2016-06-11,Zimbabwe,V Sibanda
1007649,2016-06-11,Zimbabwe,Sikandar Raza
1007649,2016-06-11,Zimbabwe,E Chigumbura
1007649,2016-06-11,Zimbabwe,R Mutumbami
1007649,2016-06-11,Zimbabwe,AG Cremer
1007649,2016-06-11,Zimbabwe,TL Chatara
1007649,2016-06-11,Zimbabwe,T Muzarabani
1007651,2016-06-13,India,KL Rahul
1007651,2016-06-13,India,KK Nair
1007651,2016-06-13,India,AT Rayudu
1007651,2016-06-13,India,MK Pandey
1007651,2016-06-13,India,KM Jadhav
1007651,2016-06-13,India,MS Dhoni
1007651,2016-06-13,India,AR Patel
1007651,2016-06-13,India,DS Kulkarni
1007651,2016-06-13,India,JJ Bumrah
1007651,2016-06-13,India,BB Sran
1007651,2016-06-13,India,YS Chahal
1007651,2016-06-13,Zimbabwe,H Masakadza
1007651,2016-06-13,Zimbabwe,CJ Chibhabha
1007651,2016-06-13,Zimbabwe,PJ Moor
1007651,2016-06-13,Zimbabwe,V Sibanda
1007651,2016-06-13,Zimbabwe,Sikandar Raza
1007651,2016-06-13,Zimbabwe,E Chigumbura
1007651,2016-06-13,Zimbabwe,R Mutumbami
1007651,2016-06-13,Zimbabwe,AG Cremer
1007651,2016-06-13,Zimbabwe,TL Chatara
1007651,2016-06-13,Zimbabwe,T Muzarabani
1007651,2016-06-13,Zimbabwe,SC Williams
1007653,2016-06-15,India,KL Rahul
1007653,2016-06-15,India,FY Fazal
1007653,2016-06-15,India,MK Pandey
1007653,2016-06-15,India,AT Rayudu
1007653,2016-06-15,India,KM Jadhav
1007653,2016-06-15,India,MS Dhoni
1007653,2016-06-15,India,AR Patel
1007653,2016-06-15,India,DS Kulkarni
1007653,2016-06-15,India,JJ Bumrah
1007653,2016-06-15,India,BB Sran
1007653,2016-06-15,India,YS Chahal
1007653,2016-06-15,Zimbabwe,H Masakadza
1007653,2016-06-15,Zimbabwe,CJ Chibhabha
1007653,2016-06-15,Zimbabwe,V Sibanda
1007653,2016-06-15,Zimbabwe,T Maruma
1007653,2016-06-15,Zimbabwe,MN Waller
1007653,2016-06-15,Zimbabwe,E Chigumbura
1007653,2016-06-15,Zimbabwe,R Mutumbami
1007653,2016-06-15,Zimbabwe,AG Cremer
1007653,2016-06-15,Zimbabwe,N Madziva
1007653,2016-06-15,Zimbabwe,T Mupariwa
1007653,2016-06-15,Zimbabwe,DT Tiripano
1019973,2016-12-26,Bangladesh,Tamim Iqbal
1019973,2016-12-26,Bangladesh,Imrul Kayes
1019973,2016-12-26,Bangladesh,Soumya Sarkar
1019973,2016-12-26,Bangladesh,Mahmudullah
1019973,2016-12-26,Bangladesh,Shakib Al Hasan
1019973,2016-12-26,Bangladesh,Mushfiqur Rahim
1019973,2016-12-26,Bangladesh,Sabbir Rahman
1019973,2016-12-26,Bangladesh,Mosaddek Hossain
1019973,2016-12-26,Bangladesh,Mashrafe Mortaza
1019973,2016-12-26,Bangladesh,Taskin Ahmed
1019973,2016-12-26,Bangladesh,Mustafizur Rahman
1019973,2016-12-26,New Zealand,MJ Guptill
1019973,2016-12-26,New Zealand,TWM Latham
1019973,2016-12-26,New Zealand,KS Williamson
1019973,2016-12-26,New Zealand,NT Broom
1019973,2016-12-26,New Zealand,JDS Neesham
1019973,2016-12-26,New Zealand,C Munro
1019973,2016-12-26,New Zealand,L Ronchi
1019973,2016-12-26,New Zealand,MJ Santner
1019973,2016-12-26,New Zealand,TG Southee
1019973,2016-12-26,New Zealand,LH Ferguson
1019973,2016-12-26,New Zealand,TA Boult
1019975,2016-12-29,Bangladesh,Tamim Iqbal
1019975,2016-12-29,Bangladesh,Imrul Kayes
1019975,2016-12-29,Bangladesh,Sabbir Rahman
1019975,2016-12-29,Bangladesh,Mahmudullah
1019975,2016-12-29,Bangladesh,Shakib Al Hasan
1019975,2016-12-29,Bangladesh,Mosaddek Hossain
1019975,2016-12-29,Bangladesh,Tanbir Hayder
1019975,2016-12-29,Bangladesh,Nurul Hasan
1019975,2016-12-29,Bangladesh,Mashrafe Mortaza
1019975,2016-12-29,Bangladesh,Taskin Ahmed
1019975,2016-12-29,Bangladesh,Subashis Roy
1019975,2016-12-29,New Zealand,MJ Guptill
1019975,2016-12-29,New Zealand,TWM Latham
1019975,2016-12-29,New Zealand,KS Williamson
1019975,2016-12-29,New Zealand,NT Broom
1019975,2016-12-29,New Zealand,JDS Neesham
1019975,2016-12-29,New Zealand,C Munro
1019975,2016-12-29,New Zealand,L Ronchi
1019975,2016-12-29,New Zealand,MJ Santner
1019975,2016-12-29,New Zealand,TG Southee
1019975,2016-12-29,New Zealand,LH Ferguson
1019975,2016-12-29,New Zealand,TA Boult
1019977,2016-12-31,Bangladesh,Tamim Iqbal
1019977,2016-12-31,Bangladesh,Imrul Kayes
1019977,2016-12-31,Bangladesh,Sabbir Rahman
1019977,2016-12-31,Bangladesh,Mahmudullah
1019977,2016-12-31,Bangladesh,Shakib Al Hasan
1019977,2016-12-31,Bangladesh,Mosaddek Hossain
1019977,2016-12-31,Bangladesh,Nurul Hasan
1019977,2016-12-31,Bangladesh,Tanbir Hayder
1019977,2016-12-31,Bangladesh,Mashrafe Mortaza
1019977,2016-12-31,Bangladesh,Taskin Ahmed
1019977,2016-12-31,Bangladesh,Mustafizur Rahman
1019977,2016-12-31,New Zealand,MJ Guptill
1019977,2016-12-31,New Zealand,TWM Latham
1019977,2016-12-31,New Zealand,KS Williamson
1019977,2016-12-31,New Zealand,NT Broom
1019977,2016-12-31,New Zealand,JDS Neesham
1019977,2016-12-31,New Zealand,C Munro
1019977,2016-12-31,New Zealand,L Ronchi
1019977,2016-12-31,New Zealand,MJ Santner
1019977,2016-12-31,New Zealand,TG Southee
1019977,2016-12-31,New Zealand,MJ Henry
1019977,2016-12-31,New Zealand,JS Patel
1020013,2017-01-30,Australia,AJ Finch
1020013,2017-01-30,Australia,TM Head
1020013,2017-01-30,Australia,SE Marsh
1020013,2017-01-30,Australia,PSP Handscomb
1020013,2017-01-30,Australia,GJ Maxwell
1020013,2017-01-30,Australia,SD Heazlett
1020013,2017-01-30,Australia,MP Stoinis
1020013,2017-01-30,Australia,JP Faulkner
1020013,2017-01-30,Australia,PJ Cummins
1020013,2017-01-30,Australia,MA Starc
1020013,2017-01-30,Australia,JR Hazlewood
1020013,2017-01-30,New Zealand,MJ Guptill
1020013,2017-01-30,New Zealand,TWM Latham
1020013,2017-01-30,New Zealand,KS Williamson
1020013,2017-01-30,New Zealand,LRPL Taylor
1020013,2017-01-30,New Zealand,NT Broom
1020013,2017-01-30,New Zealand,C Munro
1020013,2017-01-30,New Zealand,JDS Neesham
1020013,2017-01-30,New Zealand,MJ Santner
1020013,2017-01-30,New Zealand,TG Southee
1020013,2017-01-30,New Zealand,LH Ferguson
1020013,2017-01-30,New Zealand,TA Boult
1020017,2017-02-05,Australia,AJ Finch
1020017,2017-02-05,Australia,SE Marsh
1020017,2017-02-05,Australia,PSP Handscomb
1020017,2017-02-05,Australia,TM Head
1020017,2017-02-05,Australia,GJ Maxwell
1020017,2017-02-05,Australia,MP Stoinis
1020017,2017-02-05,Australia,JP Faulkner
1020017,2017-02-05,Australia,PJ Cummins
1020017,2017-02-05,Australia,MA Starc
1020017,2017-02-05,Australia,A Zampa
1020017,2017-02-05,Australia,JR Hazlewood
1020017,2017-02-05,New Zealand,DG Brownlie
1020017,2017-02-05,New Zealand,TWM Latham
1020017,2017-02-05,New Zealand,KS Williamson
1020017,2017-02-05,New Zealand,LRPL Taylor
1020017,2017-02-05,New Zealand,NT Broom
1020017,2017-02-05,New Zealand,C Munro
1020017,2017-02-05,New Zealand,JDS Neesham
1020017,2017-02-05,New Zealand,MJ Santner
1020017,2017-02-05,New Zealand,TG Southee
1020017,2017-02-05,New Zealand,LH Ferguson
1020017,2017-02-05,New Zealand,TA Boult
1020031,2017-02-19,New Zealand,DG Brownlie
1020031,2017-02-19,New Zealand,TWM Latham
1020031,2017-02-19,New Zealand,KS Williamson
1020031,2017-02-19,New Zealand,LRPL Taylor
1020031,2017-02-19,New Zealand,NT Broom
1020031,2017-02-19,New Zealand,JDS Neesham
1020031,2017-02-19,New Zealand,MJ Santner
1020031,2017-02-19,New Zealand,C de Grandhomme
1020031,2017-02-19,New Zealand,TG Southee
1020031,2017-02-19,New Zealand,IS Sodhi
1020031,2017-02-19,New Zealand,TA Boult
1020031,2017-02-19,South Africa,Q de Kock
1020031,2017-02-19,South Africa,HM Amla
1020031,2017-02-19,South Africa,F du Plessis
1020031,2017-02-19,South Africa,AB de Villiers
1020031,2017-02-19,South Africa,JP Duminy
1020031,2017-02-19,South Africa,F Behardien
1020031,2017-02-19,South Africa,CH Morris
1020031,2017-02-19,South Africa,AL Phehlukwayo
1020031,2017-02-19,South Africa,T Shamsi
1020031,2017-02-19,South Africa,K Rabada
1020031,2017-02-19,South Africa,Imran Tahir
1020033,2017-02-22,New Zealand,DG Brownlie
1020033,2017-02-22,New Zealand,TWM Latham
1020033,2017-02-22,New Zealand,KS Williamson
1020033,2017-02-22,New Zealand,LRPL Taylor
1020033,2017-02-22,New Zealand,NT Broom
1020033,2017-02-22,New Zealand,JDS Neesham
1020033,2017-02-22,New Zealand,MJ Santner
1020033,2017-02-22,New Zealand,C de Grandhomme
1020033,2017-02-22,New Zealand,IS Sodhi
1020033,2017-02-22,New Zealand,TG Southee
1020033,2017-02-22,New Zealand,TA Boult
1020033,2017-02-22,South Africa,HM Amla
1020033,2017-02-22,South Africa,Q de Kock
1020033,2017-02-22,South Africa,F du Plessis
1020033,2017-02-22,South Africa,JP Duminy
1020033,2017-02-22,South Africa,AB de Villiers
1020033,2017-02-22,South Africa,DA Miller
1020033,2017-02-22,South Africa,D Pretorius
1020033,2017-02-22,South Africa,CH Morris
1020033,2017-02-22,South Africa,WD Parnell
1020033,2017-02-22,South Africa,AL Phehlukwayo
1020033,2017-02-22,South Africa,Imran Tahir
1020035,2017-02-25,New Zealand,DG Brownlie
1020035,2017-02-25,New Zealand,TWM Latham
1020035,2017-02-25,New Zealand,KS Williamson
1020035,2017-02-25,New Zealand,LRPL Taylor
1020035,2017-02-25,New Zealand,NT Broom
1020035,2017-02-25,New Zealand,JDS Neesham
1020035,2017-02-25,New Zealand,MJ Santner
1020035,2017-02-25,New Zealand,C de Grandhomme
1020035,2017-02-25,New Zealand,TG Southee
1020035,2017-02-25,New Zealand,LH Ferguson
1020035,2017-02-25,New Zealand,TA Boult
1020035,2017-02-25,South Africa,Q de Kock
1020035,2017-02-25,South Africa,HM Amla
1020035,2017-02-25,South Africa,F du Plessis
1020035,2017-02-25,South Africa,AB de Villiers
1020035,2017-02-25,South Africa,JP Duminy
1020035,2017-02-25,South Africa,DA Miller
1020035,2017-02-25,South Africa,D Pretorius
1020035,2017-02-25,South Africa,WD Parnell
1020035,2017-02-25,South Africa,AL Phehlukwayo
1020035,2017-02-25,South Africa,Imran Tahir
1020035,2017-02-25,South Africa,K Rabada
1020037,2017-03-01,New Zealand,MJ Guptill
1020037,2017-03-01,New Zealand,DG Brownlie
1020037,2017-03-01,New Zealand,KS Williamson
1020037,2017-03-01,New Zealand,LRPL Taylor
1020037,2017-03-01,New Zealand,L Ronchi
1020037,2017-03-01,New Zealand,JDS Neesham
1020037,2017-03-01,New Zealand,MJ Santner
1020037,2017-03-01,New Zealand,C de Grandhomme
1020037,2017-03-01,New Zealand,TG Southee
1020037,2017-03-01,New Zealand,JS Patel
1020037,2017-03-01,New Zealand,TA Boult
1020037,2017-03-01,South Africa,HM Amla
1020037,2017-03-01,South Africa,Q de Kock
1020037,2017-03-01,South Africa,F du Plessis
1020037,2017-03-01,South Africa,JP Duminy
1020037,2017-03-01,South Africa,AB de Villiers
1020037,2017-03-01,South Africa,DA Miller
1020037,2017-03-01,South Africa,D Pretorius
1020037,2017-03-01,South Africa,CH Morris
1020037,2017-03-01,South Africa,WD Parnell
1020037,2017-03-01,South Africa,K Rabada
1020037,2017-03-01,South Africa,Imran Tahir
1020039,2017-03-04,New Zealand,MJ Guptill
1020039,2017-03-04,New Zealand,DG Brownlie
1020039,2017-03-04,New Zealand,KS Williamson
1020039,2017-03-04,New Zealand,LRPL Taylor
1020039,2017-03-04,New Zealand,L Ronchi
1020039,2017-03-04,New Zealand,JDS Neesham
1020039,2017-03-04,New Zealand,MJ Santner
1020039,2017-03-04,New Zealand,C de Grandhomme
1020039,2017-03-04,New Zealand,TG Southee
1020039,2017-03-04,New Zealand,JS Patel
1020039,2017-03-04,New Zealand,TA Boult
1020039,2017-03-04,South Africa,Q de Kock
1020039,2017-03-04,South Africa,HM Amla
1020039,2017-03-04,South Africa,F du Plessis
1020039,2017-03-04,South Africa,JP Duminy
1020039,2017-03-04,South Africa,AB de Villiers
1020039,2017-03-04,South Africa,DA Miller
1020039,2017-03-04,South Africa,D Pretorius
1020039,2017-03-04,South Africa,CH Morris
1020039,2017-03-04,South Africa,AL Phehlukwayo
1020039,2017-03-04,South Africa,K Rabada
1020039,2017-03-04,South Africa,Imran Tahir
1022347,2017-06-01,Bangladesh,Tamim Iqbal
1022347,2017-06-01,Bangladesh,Soumya Sarkar
1022347,2017-06-01,Bangladesh,Imrul Kayes
1022347,2017-06-01,Bangladesh,Mushfiqur Rahim
1022347,2017-06-01,Bangladesh,Shakib Al Hasan
1022347,2017-06-01,Bangladesh,Sabbir Rahman
1022347,2017-06-01,Bangladesh,Mahmudullah
1022347,2017-06-01,Bangladesh,Mosaddek Hossain
1022347,2017-06-01,Bangladesh,Mashrafe Mortaza
1022347,2017-06-01,Bangladesh,Mustafizur Rahman
1022347,2017-06-01,Bangladesh,Rubel Hossain
1022347,2017-06-01,England,JJ Roy
1022347,2017-06-01,England,AD Hales
1022347,2017-06-01,England,JE Root
1022347,2017-06-01,England,EJG Morgan
1022347,2017-06-01,England,BA Stokes
1022347,2017-06-01,England,JC Buttler
1022347,2017-06-01,England,MM Ali
1022347,2017-06-01,England,CR Woakes
1022347,2017-06-01,England,LE Plunkett
1022347,2017-06-01,England,MA Wood
1022347,2017-06-01,England,JT Ball
1022349,2017-06-02,Australia,DA Warner
1022349,2017-06-02,Australia,AJ Finch
1022349,2017-06-02,Australia,SPD Smith
1022349,2017-06-02,Australia,MC Henriques
1022349,2017-06-02,Australia,GJ Maxwell
1022349,2017-06-02,Australia,TM Head
1022349,2017-06-02,Australia,MS Wade
1022349,2017-06-02,Australia,JW Hastings
1022349,2017-06-02,Australia,MA Starc
1022349,2017-06-02,Australia,PJ Cummins
1022349,2017-06-02,Australia,JR Hazlewood
1022349,2017-06-02,New Zealand,MJ Guptill
1022349,2017-06-02,New Zealand,L Ronchi
1022349,2017-06-02,New Zealand,KS Williamson
1022349,2017-06-02,New Zealand,LRPL Taylor
1022349,2017-06-02,New Zealand,NT Broom
1022349,2017-06-02,New Zealand,JDS Neesham
1022349,2017-06-02,New Zealand,CJ Anderson
1022349,2017-06-02,New Zealand,MJ Santner
1022349,2017-06-02,New Zealand,AF Milne
1022349,2017-06-02,New Zealand,TG Southee
1022349,2017-06-02,New Zealand,TA Boult
1022351,2017-06-03,South Africa,HM Amla
1022351,2017-06-03,South Africa,Q de Kock
1022351,2017-06-03,South Africa,F du Plessis
1022351,2017-06-03,South Africa,AB de Villiers
1022351,2017-06-03,South Africa,DA Miller
1022351,2017-06-03,South Africa,JP Duminy
1022351,2017-06-03,South Africa,CH Morris
1022351,2017-06-03,South Africa,WD Parnell
1022351,2017-06-03,South Africa,K Rabada
1022351,2017-06-03,South Africa,M Morkel
1022351,2017-06-03,South Africa,Imran Tahir
1022351,2017-06-03,Sri Lanka,N Dickwella
1022351,2017-06-03,Sri Lanka,WU Tharanga
1022351,2017-06-03,Sri Lanka,BKG Mendis
1022351,2017-06-03,Sri Lanka,LD Chandimal
1022351,2017-06-03,Sri Lanka,CK Kapugedera
1022351,2017-06-03,Sri Lanka,MDKJ Perera
1022351,2017-06-03,Sri Lanka,DAS Gunaratne
1022351,2017-06-03,Sri Lanka,S Prasanna
1022351,2017-06-03,Sri Lanka,RAS Lakmal
1022351,2017-06-03,Sri Lanka,SL Malinga
1022351,2017-06-03,Sri Lanka,N Pradeep
1022353,2017-06-04,India,RG Sharma
1022353,2017-06-04,India,S Dhawan
1022353,2017-06-04,India,V Kohli
1022353,2017-06-04,India,Yuvraj Singh
1022353,2017-06-04,India,HH Pandya
1022353,2017-06-04,India,MS Dhoni
1022353,2017-06-04,India,KM Jadhav
1022353,2017-06-04,India,RA Jadeja
1022353,2017-06-04,India,B Kumar
1022353,2017-06-04,India,UT Yadav
1022353,2017-06-04,India,JJ Bumrah
